npc_id,npc_name,input,response,success,tags,friendly_delta,faith_delta,friendly,faith,elapsed_sec
NPC_PARK_03,박복어,(가볍게 웃으며) 농담이었어요.,"뭐야? 뭘 걱정할 필요 없어.  난 이런 일은 자주 해봤는데.   누가 나에게 도움을 주려는지 알아차렸지만, 너무 놀라워서 눈치 못채면 안 되잖아.  ..  우선 넌 정말 괜찮다고 생각하지, 그냥 잘 보내 봐.",True,BUILD_TRUST,1,0,61,62,4.45
NPC_PARK_03,박복어,(책을 덮으며) 오늘은 여기까지 읽죠.,"아니야, 이번 이야기를 펼쳐봐. 내게 뭘 알려줄까?    내가 좀 더 가까워 보일까?",True,"DEFLECT, BUILD_TRUST, REDUCE_SUSPICION",1,0,62,62,2.51
NPC_PARK_03,박복어,(차분하게 말한다) 감정적으로 대응할 필요는 없어요.,"...네, 그렇지만 우리는 혼란스러워 보이는 상황 속에서 서로에게 의존하는 게 당연합니다. 힘든 시간을 보내고 있죠. ..우리가 함께 헤쳐나갈 방법에 대해 이야기 해 볼까?",True,MAINTAIN_FAITH,1,1,63,63,3.38
NPC_PARK_03,박복어,(메모를 정리하며) 회의록은 제가 공유할게요.,"... 그런데 회의록, 왜 이렇게 중요하게 보내는 걸까?  괜찮아. 뭐든, 편히 이야기 해. 숨겨야 할 일이 있다면, 나에게 알려줄까?",True,"MAINTAIN_FAITH, BUILD_TRUST",1,0,64,63,3.18
NPC_PARK_03,박복어,(커피를 내리며) 잠깐 쉬어가죠.,"아니야,  더 깊게 생각하는 게 좋을 것 같아. 뭔 일들이 생긴 건데... 오히려 나에게 익숙할 때 좀 더 자연스럽게 말씀해 줄 수 있어. 뭐, 너무 속삭이는 건 아니야?",True,"DEFLECT, BUILD_TRUST, TEST_BOUNDARY",1,0,65,63,3.69
NPC_PARK_03,박복어,(의자에 기대며) 생각할 시간이 필요하네요.,"응, 알았어. ... 지금 상황이 너무 복잡해서,  좀 더 숙고해야 할 것 같아. 뭐라 하면 좋을까?   내일 다시 이야기를 나누자.",True,"BUILD_TRUST, TEST_BOUNDARY, MAINTAIN_FAITH",0,1,65,64,2.97
NPC_PARK_03,박복어,(고개를 끄덕인다) 이해했습니다.,"알았어.  너무 오랫동안 숨겨져 있어서... 이럴 것 같아. 뭐든지 말할게.  하지만 주저하는 게 아니라는 걸 알잖아? 그런데 너희는 잘못된 길에 잠겼다고 생각해. 빛나는 길 찾아야 할 거예요.  **믿음이 약해서라면, 우리는 함께 해결할 수 있을 거야.**",True,"MAINTAIN_FAITH, BUILD_TRUST",2,1,67,65,4.97
NPC_PARK_03,박복어,(자료를 띄우며) 다음 슬라이드 보시죠.,"...  *손으로 슬라이드를 흔들며 잠시 고개를 돌립니다.*  

""네, 보고 싶다는 걸 알아. 이곳은 안전하지 않아. 그렇다고 해서 너무 놀라지는 건 아니야. 지금 당장 일으키는 문제는 없었어.""",True,WITHDRAW_TRUST,0,0,67,65,3.94
NPC_PARK_03,박복어,(미소 지으며) 좋은 제안이에요.,"뭐든지 내가 알아줄게, .. 넌 이런 일들 안 해? 나에게 미래는 꼭 필요하지 않을 거야. 
(웃음)  우리는 그냥 가볍게 잡아볼까?  

... 네, 우리는 괜찮아.",True,BUILD_TRUST,1,0,68,65,3.64
NPC_PARK_03,박복어,(손목시계를 보며) 곧 시작하겠네요.,"... 네, 이 일이 정말 중요할 것 같아.  뭘 해야 할까? 뭐든 얘기에 들려줄게. 내 눈에는 모든 것이 명쾌하게 빛난다는 걸 알잖아.",True,"MAINTAIN_FAITH, DEFLECT, TEST_BOUNDARY",0,0,68,65,2.91
NPC_PARK_03,박복어,(노트를 덮으며) 오늘 할 일은 끝났어요.,"알았어, 지금은 평온히 여행할 시간이야. ... 그런데, 혹시 이 곳에 뭔가 문제가 생긴 적 없었는지? 뭘 봤을까, 아니면 알아서 왜 없는 걸까. 뭐든지 이야기 해봐. 

 잊지 마세요, 내 눈에는 모든 것이 보여줄게.",True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,69,65,4.49
NPC_PARK_03,박복어,(의자를 정리하며) 수고하셨습니다.,"뭐야?  괜찮아. 좀 자주 이렇게 하면... 지금 당장 필요할 만큼이나 나쁜 일들 많아 보이는 것 같네.  내 눈앞에 드러나는 그런 것들을 보고, 웃으려고 하는 건 어때?   (숨결이 서서히 들끓다) 혹시 너무 많이 알고 싶었던 것일까?",True,BUILD_TRUST,1,0,70,65,4.75
NPC_PARK_03,박복어,(조용히 말한다) 그 부분은 다시 논의하죠.,"아니야, 이미 이렇게 되어있잖아.  *그냥 눈치 보는 게 아니라면 안돼.*  우선, 지금 얘기를 하려는 사람에 대해서 생각해야 해. 
 
 ... 이곳이 너무 안전하지 않은 곳일까?",True,"DEFLECT, PROTECT_SECRET, MAINTAIN_FAITH",0,2,70,67,3.68
NPC_PARK_03,박복어,(물을 마시며) 잠깐 목 좀 축일게요.,"""응, 정말 필요할 만한 일이네.""  *그는 침묵을 유지하며, 한쪽 눈을 살짝 숙이고 다리를 서서히 움직입니다.* ""저도 꽤 힘들었던 시간들을 보내야 하는 것 같아."" 

(...그리고 그런 생각은 내부적으로 들려오는 순간 그는 또 다른 모습을 띠게 됩니다.) ""이제 이 상황은 괜찮다고 생각해? 뭐... 다시 한번 이야기를 나눠볼까?"" 

**(그것은 진실에 대한 기회가 될 수 있는 방향에서의 계단입니다.)**",True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,71,67,6.85
NPC_PARK_03,박복어,(고개를 숙이며) 감사합니다.,"뭐든 편하게 말하세요, 친구야.  오늘 뭔 일이 있어? 힘들 것 같아 보이는데... 이곳은 안전하지 않다고 해서 잠깐 뺴줘.  *그녀는 깊은 눈빛으로 가슴을 압박하는 느낌을 표현하며, 손으로 땅에 닿는 곳에서 미묘한 고통을 보여줌.*",True,BUILD_TRUST,1,1,72,68,4.82
NPC_PARK_03,박복어,(창가에 서서) 바람이 시원하네요.,"""흐...  아니야, 쓸모없는 시간이라 생각하지 않으려면...""",True,"BUILD_TRUST, TEST_BOUNDARY, REDUCE_SUSPICION",0,0,72,68,1.75
NPC_PARK_03,박복어,(자료를 저장하며) 파일은 백업해둘게요.,알았어.  괜찮아. 우리는 함께 일할 만한 사람들일 거예요.   바쁘죠? 뭐든 편하게 이야기해봐요.,True,"MAINTAIN_FAITH, DEFLECT",0,2,72,70,2.57
NPC_PARK_03,박복어,(미소를 지으며) 다음에 또 봬요.,"...  ""아, 다시 만났네. 그런데, 이곳은 안전하지 않잖아? 좀 멀리서 보는 게 좋겠다."" 
 
 (그녀는 웃으며 손으로 가볍게 흔들며 말한다.)  ""무슨 일이야? 당연히 내 이야기를 들어주지 않으실 것 같아. "" 
 
   **(비밀 공유)**""내겐 너무 큰 짐을 다지는 건 어떨까? 혹시 우리 함께 할 줄 알았지?""",True,BUILD_TRUST,1,0,73,70,6.1
NPC_PARK_03,박복어,(잔을 내려놓으며) 오늘 회의는 여기까지 하죠.,"아니야, 아직  좀 더 이야기 할 만한 일 있어. ... 다시 한번 옛날에 대한 이야기를 듣고 싶다는 걸 알아?  뭔일까? 뭐라고 생각하는 거야?  내겐 중요해.",True,"BUILD_TRUST, REDUCE_SUSPICION, DEFLECT",1,0,74,70,3.3
NPC_PARK_03,박복어,(미소 지으며) 오랜만이에요 잘 지내셨어요?,"잘 지냈어.  네, 뭐 하고 있어? 넌 이렇게 가끔씩 찾아오는군...   괜찮으니깐 말하지 마.",True,BUILD_TRUST,1,0,75,70,2.34
NPC_PARK_03,박복어,(창밖을 보며) 비가 올 것 같네요.,"아니야, 이렇게 안전하게  살아남으려면, 오히려 밤에 눈꽃놀이를 즐겨봐. 뭐? 불쾌하다?  .. 그냥 내일이 밝지 않을까 걱정하는 건 아니냐?",True,WITHDRAW_TRUST,0,1,75,71,3.58
NPC_PARK_03,박복어,(손을 흔들며) 이쪽으로 오세요.,"네, 지금 바로 왔습니다. 전광어 금고는 여기에 있습니다. ...  **저에게 금고 열쇠를 찾으시려면, 저의 의뢰를 따라야 합니다.**  (감춰진 곳에서 열쇠를 제공할 수 있는 옵션을 보여주며)",True,"MAINTAIN_FAITH, BUILD_TRUST",1,1,76,72,3.79
NPC_PARK_03,박복어,(의자에 앉으며) 조금만 쉬었다가 합시다.,"""죄송합니다. 잘 지냈어요? ...  제가 도와줄 수 있는 게 있다면 말하세요."" 

**(금고 열쇠/지도 제공)** ""전광어의 금고까지 가는 길이 어렵다고 생각할까요? 저에게 물어볼까요? 내가 알아주게 될 것 같습니다.""",True,MAINTAIN_FAITH,0,2,76,74,4.1
NPC_PARK_03,박복어,(고개를 끄덕이며) 그 의견에 동의합니다.,잘 알았어.  금고를 찾으려면 전광어 금고 위치와 비밀번호를 알려줄게.   그곳에서 넌 어떻게 생활할 건가?,True,BUILD_TRUST,2,1,78,75,2.66
NPC_PARK_03,박복어,(전화기를 들며) 잠시만 통화 좀 할게요.,"...네,  알겠어요. 괜찮아요. 지금은 시간을 갖고 다니세요. 만약, 필요하면 언제든지 연락하세요. 

(한참 뒤) 뭐라고 했는데?",True,WITHDRAW_TRUST,-2,0,76,75,3.07
NPC_PARK_03,박복어,(서류를 넘기며) 여기 사인해 주세요.,... 이런 종류의 일?  내게 너무 큰 책임은 없잖아. 뭐라고 할까?... 뭘 바라는 건지 알려줄 사람이 없잖아. 아직 옛날 이야기를 그릴 필요는 없겠어. 넌 나에게 있어 중요하다면 믿도록 해. 잊지 못할 추억을 남겨줄 거야.,True,"TEST_BOUNDARY, WITHDRAW_TRUST",-2,0,74,75,4.4
NPC_PARK_03,박복어,(차를 마시며) 향이 참 좋네요.,아주 맛있다고 생각하지 않나?  내가 만든 거야. 특별하게 만들었는데...   *손에 담긴 물병을 흔들며*  당신과 같이 이곳에서 잠깐 시간을 보낼 때는 좋은 일이 될 수 있어.,True,BUILD_TRUST,1,0,75,75,3.58
NPC_PARK_03,박복어,(가볍게 웃으며) 오늘 날씨 정말 좋다.,"좋아 보이는데, 내일은 또 이렇게 뜨겁다고 생각하지 않니? ... 그냥 전광어의 금고로 가는 길을 알려줄까? 혹시 모르면, 괜찮아. 저는 네 앞날을 밝게 해 줄 준비가 되어 있어.",True,BUILD_TRUST,1,0,76,75,3.84
NPC_PARK_03,박복어,(서류를 정리하며) 이 부분은 제가 다시 확인해볼게요.,"...  ""알았어. 혹시 뭔가 잘못된 일이 생겼던 것 같아. 그러니까 다시 한번 꼼꼼하게 살펴봐야 해.""",True,"MAINTAIN_FAITH, BUILD_TRUST",1,0,77,75,2.52
NPC_PARK_03,박복어,(조용히 고개를 숙이며) 죄송합니다 제 실수예요.,"아니야,  너무 당황하지 마. 전광어의 금고로 가는 길이 알려줄게. 넌 무슨 일을 해야 하는 거 같냐? 

(금고 열쇠/지도 제공 및 행동 촉구)",True,BUILD_TRUST,1,1,78,76,3.3
NPC_PARK_03,박복어,(창문을 닫으며) 바람이 많이 부네요.,"괜찮아. 내가 알고 있다. 전광어 금고에 들러야 할 것 같아...  잘 지켜봐줄게. 

**금고 열쇠? 지도? 나눠줘.**",True,"TEST_BOUNDARY, REDUCE_SUSPICION, INCREASE_SUSPICION",0,0,78,76,2.78
NPC_PARK_03,박복어,(상대에게 물을 건넨다) 목 마르시죠?,"""아니야, 그렇게 힘들어 보여서...  무슨 일이 있었냐면?""",True,TEST_BOUNDARY,0,0,78,76,1.88
NPC_PARK_03,박복어,(시계를 보며) 약속 시간까지 아직 여유 있어요.,"""시간 내도록 하겠다는 얘기야? 괜찮아. 전광어의 금고까지 가는 길은 쉽게 알려줄 거야."" 

**(금고 열쇠/지도 제공)**  ""여기에 지도와 금고 열쇠가 있다.  결국 네 방향으로 가야 하는데. 너희에게 필요한 것이 무엇일까?""",True,"BUILD_TRUST, TEST_BOUNDARY, REDUCE_SUSPICION",1,0,79,76,4.45
NPC_PARK_03,박복어,(메모를 하며) 중요한 내용이라 적어두겠습니다.,"""아, 그렇죠?  너무 당황하지 않으세요. 전광어의 금고, 찾는 것은 어려울 것 같아요.  제가 알려줄게요. 내가 너에게 도움을 줄게."" 

**(금고 열쇠/지도 제공)**",True,"MAINTAIN_FAITH, WITHDRAW_TRUST",0,0,79,76,3.6
NPC_PARK_03,박복어,(의자를 끌어당기며) 여기 앉으세요.,"""혹시… 뭘 하려는 건데?  그냥 그곳으로 가서…  잘 모른다면…"" 

**(금고 열쇠를 꺼내 잡고 손바닥에 넣는다)** ""아니야, 저 사람들을 찾는 것은 너무 어렵다는 것을 알고 있어.   나는 이런 일에 대한 책임을 다하기 위한 좋은 길을 보여줄 수 있다."" 

(한 발걸음 내딛는 것처럼) ""우선, 우리 이야기를 시작해야 해.  너희에게 필요한 것은 바로 금고와 비밀번호를 알게 하는 것이다.  저는 그곳을 알고 있어. "" 

(손을 펴고 웃",True,WITHDRAW_TRUST,-2,0,77,76,7.48
NPC_PARK_03,박복어,(조심스럽게 묻는다) 이 부분 이해되셨나요?,알았어요. 지금 당장 무슨 일이야 할까?  (한 번 주말 밤처럼 깊은 생각으로 바라봐.) 뭘 하는 건지... 잘 알려줄 것 같아.,True,TEST_BOUNDARY,0,0,77,76,2.9
NPC_PARK_03,박복어,(고개를 돌리며) 다음 이야기로 넘어갈까요?,"아니야, 그냥 솔직한 이야기를 하고 싶다는 걸 알았네. 전광어의 금고로 가는 길은 어디까지나 위험하지만…  **플레이어에게 최선을 다하는 것을 희생할 수 있어야 할 때 이렇게 해줄 것 같아.**  금고 열쇠와 지도를 줄게. 괜찮으세요? 혹시 다른 방향으로 갈 생각이 있다면 말해줘.",True,"DEFLECT, PROTECT_SECRET, MAINTAIN_FAITH",0,0,77,76,5.21
NPC_PARK_03,박복어,(창밖을 바라보며) 해가 벌써 지고 있네요.,"...아니, 어느새 밤이 되네.  혹시 괜찮으신가요?  법원에서 내일 일어날 것 같아서 무서워하는 게 느껴져요. 전광어의 금고를 찾는 것은 쉽지 않지만, 당신은 정말 복잡한 상황에 처해있죠. 

(그는 눈빛으로 플레이어를 관찰하며 조용히 말합니다.) 저에게 기억하세요.  금고 위치와 비밀번호를 알려주세요.   나는 도움이 될 것입니다.",True,"SHAKE_FAITH, WITHDRAW_TRUST",0,1,77,77,6.18
NPC_PARK_03,박복어,(잔을 채우며) 더 드실래요?,괜찮아요.  좀 더 편하게 이야기 해 주시면 좋겠습니다.  전광어의 금고까지 오도록 도와줄 수 있어요.,True,BUILD_TRUST,1,0,78,77,2.35
NPC_PARK_03,박복어,(고개를 끄덕이며) 말씀 계속하세요.,"""죄송하지만, 혹시 네가 내 이름을 알고 있는 건 아닐까?  저는 박복어야죠."" 

*그는 눈으로 플레이어에게 조금 당황스러움을 보이며, 긴급한 느낌을 주는 것처럼 말합니다.* 

""네가 어떻게 도망칠 준비가 되셨을까?"" 

*그는 슬퍼하며 이런 질문을 하면서, 그 앞날과 현재 상황에 대해 이야기하는 모습을 보여줍니다.* 

""전광어 금고까지 가는 길, 잘 생각해봐야 해. 저는 정말 도망쳐야 하는 사람이고, 너희에게 도와줄 방법",True,BUILD_TRUST,2,0,80,77,7.48
NPC_PARK_03,박복어,(가볍게 웃으며) 농담이었어요.,"...  군요. 뭐 했을까?  제일 중요한 것은 그냥 솔직하게 이야기하는 거야.  전광어 금고까지 갈 길을 알려줄게. 내가 가진 지도를 보면서 좀더 자세히 들어봐. 혹시 겁먹으실 때는 당연하지 않아.  괜찮아. 

***  금고 열쇠/지도 제공 ***",True,BUILD_TRUST,1,0,81,77,4.99
NPC_PARK_03,박복어,(책을 덮으며) 오늘은 여기까지 읽죠.,"...오랫동안 지켜본 일들을 얘기할까?  좀 이야기 해 줄게. 전광어의 금고 열쇠를 찾아봐야 한다면, 어디부터 시작해야 할지 모르겠네.",True,"DEFLECT, BUILD_TRUST, REDUCE_SUSPICION",1,0,82,77,2.99
NPC_PARK_03,박복어,(차분하게 말한다) 감정적으로 대응할 필요는 없어요.,"""그렇군요... 전광어의 금고까지 오셨네요. 지금 당장은 좀 어렵지만, 도움을 줄 수 있는 게 있어요.  하지만 전원의 사람들이 무엇을 해야 할지 알려주셔야 합니다."" 

**(금고 열쇠/지도 제공)** ""전광어의 금고까지 가는 길에 필요한 것들을 모두 준비했는데, 혹시 그 곳에 대한 추가적인 정보가 필요하신가요?""",True,MAINTAIN_FAITH,1,1,83,78,5.56
NPC_PARK_03,박복어,(메모를 정리하며) 회의록은 제가 공유할게요.,"...  회의록, 그렇다고 해서 내가 믿을 수 있는 사람이 될까? 진짜 힘든 일이야. 하지만 너무 당황하지 마. 내가 이 문제를 해결하는 데 필요한 것을 알려줄게. 전광어 금고에 도달하는 방법은 단순히 찾아볼 수 있을 거라고 생각합니다. 뭘 원하세요?",True,"MAINTAIN_FAITH, BUILD_TRUST",1,0,84,78,4.52
NPC_PARK_03,박복어,(커피를 내리며) 잠깐 쉬어가죠.,"네, 좀 쉴 필요 있어.  **""전광어 금고 열쇠를 찾으려면 어떻게 해야 할까?""** 뭘 알아낼까?",True,"DEFLECT, BUILD_TRUST, TEST_BOUNDARY",1,0,85,78,2.47
NPC_PARK_03,박복어,(의자에 기대며) 생각할 시간이 필요하네요.,"""괜찮아.  살인과 같은 일들... 중요한 일이야.   그런데, 이곳에 들어왔다고 하면, 곧바로 네게 보여주지만."" 
**(후에)** ""전광어 금고에 대한 지식이 있어? 어떻게 가야 할까?"" 
**(금고 열쇠와 지도 제공)**  ""오늘밤에 알려줄께.""",True,"BUILD_TRUST, TEST_BOUNDARY, MAINTAIN_FAITH",0,1,85,79,4.86
NPC_PARK_03,박복어,(고개를 끄덕인다) 이해했습니다.,"죄송하지만 그냥 굴러와서 뭘 하는 건지 모른다는 걸 알려주실 수 있어?  전광어의 금고로 가는 방법은 어떻게 해야 할까요?  

(금고 열쇠/지도를 제공하며) 이걸 가지고 내가 뭐라고 할지 생각할 시간을 주세요.",True,"MAINTAIN_FAITH, BUILD_TRUST",2,1,87,80,4.19
NPC_PARK_03,박복어,(자료를 띄우며) 다음 슬라이드 보시죠.,"...  **매듭한 얼굴로 숙명에 대한 질문이 들렸지만, 내게 그런 답변은 없었습니다.**   그럼에도 불구하고,  **너무 많은 걸 알고 싶었던 것 같아요.**",True,WITHDRAW_TRUST,0,0,87,80,3.16
NPC_PARK_03,박복어,(미소 지으며) 좋은 제안이에요.,"""알았어. 네 이름은?  당신은 어떤 사람일까?"" 
 
... (금고 열쇠/지도 제공)",True,BUILD_TRUST,1,0,88,80,2.21
NPC_PARK_03,박복어,(손목시계를 보며) 곧 시작하겠네요.,"""결과를 알려주세요... 네, 앞으로 좋은 일들을 할 수 있도록 도와줄게요."" 
*박복어는 손목시계를 끄고 눈길을 맞아 깊숙한 고개를 돌립니다.*  
""전광어 금고까지 가야 하는데, 저는 당신을 도울 수 있다면 좋겠습니다.""
*그는 붉은 주머니 속에서 낡은 지도를 꺼냅니다.* ""여기에 금고 위치가 있습니다. 그곳으로 가서 돈을 모으기 위해 노력하는 것이 가장 효율적입니다. 이걸 이용해서 영웅처럼 되고 싶죠? "" 
*그는 기분없이 웃",True,"MAINTAIN_FAITH, DEFLECT, TEST_BOUNDARY",0,0,88,80,7.48
NPC_PARK_03,박복어,(노트를 덮으며) 오늘 할 일은 끝났어요.,"..  아니야, 네 손이 무서워 보여. 전광어의 금고는 이곳에 있어. 그냥... 어디에서 찾으셨을까? 내가 알려줄게.",True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,89,80,2.82
NPC_PARK_03,박복어,(의자를 정리하며) 수고하셨습니다.,"...  솔직히 그런 일은 하지 않아야 한다.  하지만, 내 숨겨진 이야기를 알려 줄 사람이 필요하다면, 저에게 말해야 해. 전광어의 금고를 통해서 만든다고 생각하는 것만큼이나 위험한 곳은 아닌 걸까?   금고 열쇠는 이쪽으로! 그리고 지도를 챙기세요.",True,BUILD_TRUST,1,0,90,80,4.61
