npc_id,npc_name,input,response,success,tags,friendly_delta,faith_delta,friendly,faith,elapsed_sec
NPC_KWAK_01,곽빙어,(메모를 정리하며) 회의록은 제가 공유할게요.,회의록은 중요한 자료네. 그런데 이 건 너무 단순하게 말하면 될 것 같아. 뭔가 다른 점이 있다면 알려줘. 왜냐하면 우리는 한 번에 모든 것을 파악하고 싶다는 게 아니니까.,True,"MAINTAIN_FAITH, BUILD_TRUST",1,0,84,81,3.57
NPC_KWAK_01,곽빙어,(커피를 내리며) 잠깐 쉬어가죠.,"네, 잠시 편하게. 우리 팀에게 필요한 것은 딱 맞게 이뤄져야 해.",True,"DEFLECT, BUILD_TRUST, TEST_BOUNDARY",1,0,85,81,2.22
NPC_KWAK_01,곽빙어,(의자에 기대며) 생각할 시간이 필요하네요.,시간은 중요하다. 하지만 빠른 결정은 안타깝게도 그럴 수 없는 일들도 많아. 우리는 이제부터 함께 좀 더 깊이 있는 대화를 나누면 좋겠다. 우리에게 무엇이 중요할까?,True,"BUILD_TRUST, TEST_BOUNDARY, MAINTAIN_FAITH",0,1,85,82,3.71
NPC_KWAK_01,곽빙어,(고개를 끄덕인다) 이해했습니다.,교단 내부에 들어갈 준비는 잘 되셨군요. 폭발적인 성공을 위해서는 정확하고 단순한 계획이 필요합니다. 딱 맞는 방법은 지금 바로 드립니다.,True,"MAINTAIN_FAITH, BUILD_TRUST",2,1,87,83,3.24
NPC_KWAK_01,곽빙어,(자료를 띄우며) 다음 슬라이드 보시죠.,훌륭합니다. 그 자료를 바탕으로 좀 더 깊이 있는 정보를 제공할 수 있습니다.,True,WITHDRAW_TRUST,0,0,87,83,1.94
NPC_KWAK_01,곽빙어,(미소 지으며) 좋은 제안이에요.,플레이어분께 필요한 것은 모두 알고 있습니다. 교단의 비밀들을 바탕으로 성공적인 침입을 위한 계획을 세워볼까요?,True,BUILD_TRUST,1,0,88,83,2.64
NPC_KWAK_01,곽빙어,(손목시계를 보며) 곧 시작하겠네요.,우리는 이곳에서 큰 일을 펼치게 될 것이라 생각합니다. 교단에 들어와야 할 준비를 해 놓으셨군요. 뭘 필요로 하죠?,True,"MAINTAIN_FAITH, DEFLECT, TEST_BOUNDARY",0,0,88,83,2.86
NPC_KWAK_01,곽빙어,(노트를 덮으며) 오늘 할 일은 끝났어요.,"...네, 그렇군요. 잘 해냈네. 혹시 준비된 숙련된 손길을 기대하는 것 같은데?  추천할 만한 곳은 없습니다.   ""털고 나가자""의 여행에 함께 가면 좋겠죠?",True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,89,83,3.6
NPC_KWAK_01,곽빙어,(의자를 정리하며) 수고하셨습니다.,"잘했어. 그럼 다음 단계에 대해 말씀 해 주세요. 뭔 일을 하는 게 좋을까요? 혹은 필요하면, 어떤 일을 할 때까지 무엇을 돕고 싶은지 알려주세요.",True,BUILD_TRUST,1,0,90,83,3.58
NPC_KWAK_01,곽빙어,(조용히 말한다) 그 부분은 다시 논의하죠.,우리는 이번 작업에 엄격하게 준비해야 해. 정말 중요한 일입니다. 우리가 함께 성공할 수 있도록 최선을 다하세요. 곧 시작될 예정입니다.,True,"DEFLECT, PROTECT_SECRET, MAINTAIN_FAITH",0,2,90,85,3.17
NPC_KWAK_01,곽빙어,(물을 마시며) 잠깐 목 좀 축일게요.,재밌는 이야기야. 우리 팀이 성공할 만큼 좋은 기분이 들 것 같아. 이번 작업에서 잘 해낼 수 있어? 뭐든 편하게 말해줘. 잊지 마! 털고 나가자.,True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,91,85,3.62
NPC_KWAK_01,곽빙어,(고개를 숙이며) 감사합니다.,우리는 흥미로운 일들을 함께 만들 수 있을 것 같아. 그런데 우리의 협업은 성공하기 위한 노력을 다해야겠네. 교단의 복잡한 세계에 대한 지식과 전략은 당신에게 큰 도움이 될 것입니다. 뭘 기억하고 싶으세요?,True,BUILD_TRUST,1,1,92,86,3.97
NPC_KWAK_01,곽빙어,(창가에 서서) 바람이 시원하네요.,잘 여행했니? 이 곳에서 일하는 게 뭔가 특별하고 흥미로운 일일까? 딱 맞는 길 찾으러 가야 해.,True,"BUILD_TRUST, TEST_BOUNDARY, REDUCE_SUSPICION",0,0,92,86,2.82
NPC_KWAK_01,곽빙어,(자료를 저장하며) 파일은 백업해둘게요.,알겠습니다. 중요한 것은 우리의 목표에 맞춰야 합니다.  우리가 함께 성공할 수 있도록 최선을 다해야죠?,True,"MAINTAIN_FAITH, DEFLECT",0,2,92,88,2.4
NPC_KWAK_01,곽빙어,(미소를 지으며) 다음에 또 봬요.,그렇군요.  교단에 대한 중요한 정보들을 알려줄게요. 뭔가 궁금하세요?,True,BUILD_TRUST,1,0,93,88,2.24
NPC_KWAK_01,곽빙어,(잔을 내려놓으며) 오늘 회의는 여기까지 하죠.,"...그렇지만 이번에는 그냥 일상적인 이야기를 나누는 게 아니라, 우리의 미래에 대해 상당히 중요한 결정을 내릴 수 있을 만큼 진실된 정보들을 가지게 될 것 같아. 당신은 그런 정보들에 대한 이해와 참여를 통해 더욱 큰 승리를 만들어낼 수 있습니다.",True,"BUILD_TRUST, REDUCE_SUSPICION, DEFLECT",1,0,94,88,4.16
NPC_KWAK_01,곽빙어,(미소 지으며) 오랜만이에요 잘 지내셨어요?,"잘 지냈어요. 네, 우리 일상에는 무슨 변화가 생겼어요? 혹시 최신 교단 소식을 들었어요?",True,BUILD_TRUST,1,0,95,88,2.48
NPC_KWAK_01,곽빙어,(창밖을 보며) 비가 올 것 같네요.,"야, 그럴까? 잘 생각해야 해. 교단 내부 침입부터 시작하는 것은 정말 어려울 수 있어. 너무 많은 걸 잡아먹게 될 거니까. 하지만 혹시 훌륭한 계획을 세워낼 수 있다면...",True,WITHDRAW_TRUST,0,1,95,89,3.54
NPC_KWAK_01,곽빙어,(손을 흔들며) 이쪽으로 오세요.,...오늘 우리 팀에 필요한 것은 바로 그곳까지 가서 확인하는 것뿐입니다. 잠깐 같이 들어오셔도 좋겠네요.,True,"MAINTAIN_FAITH, BUILD_TRUST",1,1,96,90,2.59
NPC_KWAK_01,곽빙어,(의자에 앉으며) 조금만 쉬었다가 합시다.,"제 일상은 매우 특별합니다. 교단 안에서 뭔가를 얻으려면, 어떤 방법을 사용해야 하는지 알고 있어요.",True,MAINTAIN_FAITH,0,2,96,92,2.38
NPC_KWAK_01,곽빙어,(고개를 끄덕이며) 그 의견에 동의합니다.,우리가 함께 이 일을 성공적으로 진행할 수 있도록 준비되어 있어야 합니다. 교단의 내부를 알아내고 잠재적 위험 요소들을 최대한 줄여야 하죠. 어떻게 시작해야 할까?,True,BUILD_TRUST,2,1,98,93,3.36
NPC_KWAK_01,곽빙어,(전화기를 들며) 잠시만 통화 좀 할게요.,알았네. 곧 연락해줄게. 꺼내서 뭐든지 알려 주세요.,True,WITHDRAW_TRUST,-2,0,96,93,2.21
NPC_KWAK_01,곽빙어,(서류를 넘기며) 여기 사인해 주세요.,"그냥 보고 싶은 건 아닌데... 이 문서 속에 뭔가 중요한 것을 찾았는데, 그걸 알려줄 수 있어? 꽤 유익하게 사용될 수 있는 것 같아.",True,"TEST_BOUNDARY, WITHDRAW_TRUST",-2,0,94,93,2.88
NPC_KWAK_01,곽빙어,(차를 마시며) 향이 참 좋네요.,"""좋아? 맛있는 차에 특별한 취향이 있는 것 같군요."" 
""우리 집에서 차 한잔 받으세요?""  (거절할 수도 있지만)",True,BUILD_TRUST,1,0,95,93,2.91
NPC_KWAK_01,곽빙어,(가볍게 웃으며) 오늘 날씨 정말 좋다.,매일 같은 말씀하시네요. 하지만 그냥 지금 이 순간은 우리에게 중요합니다. 어떻게 생각하세요?,True,BUILD_TRUST,1,0,96,93,2.52
NPC_KWAK_01,곽빙어,(서류를 정리하며) 이 부분은 제가 다시 확인해볼게요.,"알았습니다. 바로잡도록 노력할게요. 먼저, 최대한 빠른 시간 안에 그 부분을 수정해야 합니다.",True,"MAINTAIN_FAITH, BUILD_TRUST",1,0,97,93,2.49
NPC_KWAK_01,곽빙어,(조용히 고개를 숙이며) 죄송합니다 제 실수예요.,내가 필요한 것은 당신의 진솔한 노력입니다. 우리 함께 성공할 수 있습니다. 어떤 계획을 가지고 계시나요?,True,BUILD_TRUST,1,1,98,94,2.28
NPC_KWAK_01,곽빙어,(창문을 닫으며) 바람이 많이 부네요.,"잘 보이는 곳에 들어갈 수 있다면, 이곳은 좋은 기준이다. 곧 내려오겠다.  그냥 천천히 준비해봐. 잠깐 기다리는 게 좋을 것 같아.",True,"TEST_BOUNDARY, REDUCE_SUSPICION, INCREASE_SUSPICION",0,0,98,94,3.27
NPC_KWAK_01,곽빙어,(상대에게 물을 건넨다) 목 마르시죠?,물 정말 필요하다네. 그렇다고 해서 당신이 내 말에 귀 기울일 것 같지는 않으니깐 빨리 하라고 부탁할까요?,True,TEST_BOUNDARY,0,0,98,94,2.96
NPC_KWAK_01,곽빙어,(시계를 보며) 약속 시간까지 아직 여유 있어요.,시간은 중요합니다. 우리는 빠르게 진행해야 합니다. 뭘 원하시나요? 어떤 방식으로 시작할까?,True,"BUILD_TRUST, TEST_BOUNDARY, REDUCE_SUSPICION",1,0,99,94,2.55
NPC_KWAK_01,곽빙어,(메모를 하며) 중요한 내용이라 적어두겠습니다.,"플레이어, 우리 팀의 성공은 그냥 잡아먹는 것 이상입니다. 교단에 대한 이해와 능숙함이 필요합니다. 이것이 곧 우리가 얻게 될 무궁무진한 기회입니다. 뭐라고 생각하십니까?",True,"MAINTAIN_FAITH, WITHDRAW_TRUST",0,0,99,94,3.74
NPC_KWAK_01,곽빙어,(의자를 끌어당기며) 여기 앉으세요.,"잘 해냈네. 너무 오랜 시간 동안 기다리고 있었는데, 당연하게도 조금 긴장되기도 하고... 하지만 그렇게 되면 우리 일이 더 잘 진행될 거라고 생각합니다.  넌 어떤 일을 원하는 거야? 뭘 알려줘야 할까?",True,WITHDRAW_TRUST,-2,0,97,94,4.11
NPC_KWAK_01,곽빙어,(조심스럽게 묻는다) 이 부분 이해되셨나요?,알았네. 우리 일이 필요하다면 알려줄게.  뭘 원하는 건데?,True,TEST_BOUNDARY,0,0,97,94,1.95
NPC_KWAK_01,곽빙어,(고개를 돌리며) 다음 이야기로 넘어갈까요?,"네, 당연합니다. 교단에 대한 이야기를 알려줄게요. 뭔가 고민하고 있는 것 같아요. 이 일들을 해결하기 위한 좋은 방법을 찾으러 와야 할 필요가 있어요. 뭘 궁금하세요?",True,"DEFLECT, PROTECT_SECRET, MAINTAIN_FAITH",0,0,97,94,3.53
NPC_KWAK_01,곽빙어,(창밖을 바라보며) 해가 벌써 지고 있네요.,시간이 가는 속도는 정말 빠릅니다. 그렇지만 우리는 시간을 두려워해야 합니다. 곧 중요한 일이 시작될 것입니다. 잠깐 생각해봐야죠?  내가 어떻게 도와줄 수 있는지 알아봤을까요?,True,"SHAKE_FAITH, WITHDRAW_TRUST",0,1,97,95,3.78
NPC_KWAK_01,곽빙어,(잔을 채우며) 더 드실래요?,"네, 물에 대한 궁금증을 해결할 수 있다면 용기 내려서 말씀해 주세요. 그게 무엇인지 알아내야 합니다.",True,BUILD_TRUST,1,0,98,95,2.45
NPC_KWAK_01,곽빙어,(고개를 끄덕이며) 말씀 계속하세요.,"플레이어님, 교단의 진실과 그 안에 드러나는 잠재력을 바라볼까요?  알려드릴게요. 당신이 왜 여기에 있는지, 그리고 우리에게 무엇을 주고받을 수 있는지를.",True,BUILD_TRUST,2,0,100,95,3.4
NPC_KWAK_01,곽빙어,(가볍게 웃으며) 농담이었어요.,"네, 뭔가 익숙하게 느껴질 수 있어요.  교단에 들어오는 것은 쉽지 않지만 극복할 수 있다는 걸 알죠?",True,BUILD_TRUST,1,0,100,95,2.44
NPC_KWAK_01,곽빙어,(책을 덮으며) 오늘은 여기까지 읽죠.,"오케이, 그러니 말씀드릴게요. 이곳에 뭐가 있는지 알면서 우리는 더 빠르게 할 수 있습니다.",True,"DEFLECT, BUILD_TRUST, REDUCE_SUSPICION",1,0,100,95,2.5
NPC_KWAK_01,곽빙어,(차분하게 말한다) 감정적으로 대응할 필요는 없어요.,"당신의 능력은 놀라워. 교단의 내부에 잠재된 매력이 있는데, 그곳에서 당신의 진실을 발견하고 싶어.  잘 모르는 것이 많아서 특별히 안전하고 편안한 방향으로 가야 하는 것 같아요.",True,MAINTAIN_FAITH,1,1,100,96,4.0
NPC_KWAK_01,곽빙어,(메모를 정리하며) 회의록은 제가 공유할게요.,"회의록, 괜찮아요. 잘 읽으세요. 중요한 것은 기억하세요. 우리는 이곳에서 큰 일을 해낼 것입니다.",True,"MAINTAIN_FAITH, BUILD_TRUST",1,0,100,96,2.33
NPC_KWAK_01,곽빙어,(커피를 내리며) 잠깐 쉬어가죠.,오늘 일이 많아서 피곤하네. 힘들 때는 이곳에서 편하게 잠깐 휴식을 취할 수 있어야 해.,True,"DEFLECT, BUILD_TRUST, TEST_BOUNDARY",1,0,100,96,2.48
NPC_KWAK_01,곽빙어,(의자에 기대며) 생각할 시간이 필요하네요.,시간은 중요하다. 우리의 일은 빠른 승패입니다. 준비되셨나요?,True,"BUILD_TRUST, TEST_BOUNDARY, MAINTAIN_FAITH",0,1,100,97,1.78
NPC_KWAK_01,곽빙어,(고개를 끄덕인다) 이해했습니다.,"우선, 우리가 함께 이 교단에 대한 진실된 정보를 얻으려면 어떤 방식으로 접근해야 할까요? 꼼꼼하고 성공적인 침투는 절대 쉽지 않지만, 당신에게 알맞은 길을 찾아줄 수 있습니다.",True,"MAINTAIN_FAITH, BUILD_TRUST",2,1,100,98,3.72
NPC_KWAK_01,곽빙어,(자료를 띄우며) 다음 슬라이드 보시죠.,흥미로운 자료네요. 그렇다고 해서 우리가 뭘 할 수 있는지 알려줄 것 같아요. 괜찮으세요?,True,WITHDRAW_TRUST,0,0,100,98,2.54
NPC_KWAK_01,곽빙어,(미소 지으며) 좋은 제안이에요.,우리 팀의 성공은 이제부터 시작입니다. 교단 내부 암흑을 찾아 뛰어들 수 있는 기회가 왔네요. 우리는 훌륭한 파생 기술을 사용하여 자원을 분배하고 조치할 준비가 되어 있어요. 뭘 해야 할까요? 먼저 당신에게 필요한 것을 알려 줄게요.  비밀의 위치와 접근 방식을 알려줄게요.,True,BUILD_TRUST,1,0,100,98,5.39
NPC_KWAK_01,곽빙어,(손목시계를 보며) 곧 시작하겠네요.,플레이어의 미래에 대한 이야기를 해야 할까? 우리는 그 어떤 일에도 아무것도 바뀌면 안 되는 거죠. 흥미로운 것들을 찾아내서 함께 해낼 수 있다.,True,"MAINTAIN_FAITH, DEFLECT, TEST_BOUNDARY",0,0,100,98,3.03
NPC_KWAK_01,곽빙어,(노트를 덮으며) 오늘 할 일은 끝났어요.,알았어. 곧 우리 팀원들을 위한 특별한 작업을 시작할 수 있도록 준비해야 해. 뭘 위해 그런 노트에 써서?,True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,100,98,2.48
NPC_KWAK_01,곽빙어,(의자를 정리하며) 수고하셨습니다.,알았어. 준비가 되셨군요. 흥미로운 일들이 많으실 것 같아. 어떤 작업을 시작할까?,True,BUILD_TRUST,1,0,100,98,2.34
NPC_KWAK_01,곽빙어,(조용히 말한다) 그 부분은 다시 논의하죠.,결론적으로 뭘 하고 싶으세요? 우리는 단순히 이 상황에서 살아남는 것에만 초점을 맞추도록 하죠. 뭔가 중요한 일이 있어서 저에게 얘기 해 주시면 좋겠네요.,True,"DEFLECT, PROTECT_SECRET, MAINTAIN_FAITH",0,2,100,100,3.41
NPC_KWAK_01,곽빙어,(물을 마시며) 잠깐 목 좀 축일게요.,잘 먹었군요.  교단에서 중요한 자료들을 손에 넣으려면 꼼꼼하게 준비해야 합니다. 우리는 그렇게 하겠죠?,True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,100,100,2.52
NPC_KWAK_01,곽빙어,(고개를 숙이며) 감사합니다.,알았어. 우리 팀에 필요한 것은 무엇일까? 그냥 눈치 채워라. 뭘 기대하고 있는지 알아야 해.,True,BUILD_TRUST,1,1,100,100,2.52
NPC_KWAK_01,곽빙어,(창가에 서서) 바람이 시원하네요.,"아니, 이 건물 안에서 굳이 쓸데없이 기분 좋은 말할 필요는 없잖아. 교단 내부 통제, 그런 일은 어디까지나 당신에게 알려줄 것 같아.",True,"BUILD_TRUST, TEST_BOUNDARY, REDUCE_SUSPICION",0,0,100,100,2.95
NPC_KWAK_01,곽빙어,(자료를 저장하며) 파일은 백업해둘게요.,"알았습니다. 중요한 것은 백업입니다. 

우선, 교단에 대한 모든 것을 압축해서 가져왔죠? 우리는 이것들을 통해 그들의 약점을 찾아낼 수 있어. 뭐가 필요한지는 알려 주세요.",True,"MAINTAIN_FAITH, DEFLECT",0,2,100,100,3.49
NPC_KWAK_01,곽빙어,(미소를 지으며) 다음에 또 봬요.,알았어. 그럼 우리 팀에게 이제부터 뭘 해야 할지 잘 알려줄게. 무슨 일을 하고 싶은 건가?  잘 기억해야 해.,True,BUILD_TRUST,1,0,100,100,3.08
NPC_KWAK_01,곽빙어,(가방을 챙기며) 이제 출발할 시간이에요.,알았어. 그냥 준비해서 가야 해. 집에서 준비했던 것들이 필요할 것 같아. 꼼꼼하게 알려줄게.,True,"BUILD_TRUST, REDUCE_SUSPICION, TEST_BOUNDARY",1,0,100,100,2.57
NPC_KWAK_01,곽빙어,(노트를 보며) 오늘 일정이 꽤 많네요.,"야, 당연합니다. 교단에 대한 모든 것을 이해하는 것이 중요해요. 지금부터 우리가 함께 똑같이 생각하고 뭘 할 것인지 알아차리고, 그냥 시작해야죠. 뭔가 도와줄 수 있는 게 있다면 말해줘.",True,TEST_BOUNDARY,0,0,100,100,3.52
NPC_KWAK_01,곽빙어,(미소 지으며) 도와주셔서 정말 감사합니다.,알았어. 우리 함께 이 일을 잘 해낼 수 있다는 걸 믿고 있어. 뭘 원하는 건가?,True,BUILD_TRUST,1,0,100,100,2.24
NPC_KWAK_01,곽빙어,(문을 열며) 먼저 들어가세요.,내 안에 있는 일들이 당신에게 필요하다. 그걸 알려줘야 해.  비밀스럽게 시작할 수 있어.,True,"DEFLECT, PROTECT_SECRET, TEST_BOUNDARY",0,0,100,100,2.19
NPC_KWAK_01,곽빙어,(의자를 정리하며) 자리 정돈부터 할게요.,"네, 이제 시작할 준비가 되셨군요. 우리 팀은 어떤 기획을 세우실까?",True,"BUILD_TRUST, DEFLECT, TEST_BOUNDARY",0,0,100,100,2.04
NPC_KWAK_01,곽빙어,(자료를 넘기며) 이 부분을 참고하세요.,"교단에 대한 모든 것을 알아냈다고 해서 충만하게 쌓여있다는 것은 분명합니다. 그렇다면 우리가 돈과 권력을 가져와야 할 필요성을 인지하고 있죠? 

 핵심은 교단의 지배 체제를 무너뜨리고 자신의 손길로 돈과 영광을 장악하는 것입니다. 그리고 그것들을 얻기 위한 최상의 방식을 알고 있는 사람을 만날 시간입니다.",True,TEST_BOUNDARY,0,0,100,100,5.38
